date,ticker,close_price
2023-10-09,TICK15,300.47
2023-10-09,TICK16,459.43
2023-10-09,TICK17,452.91
2023-10-09,TICK18,448.93
2023-10-09,TICK19,161.06
2023-10-09,TICK20,37.48
2023-10-09,TICK21,134.73
2023-10-09,TICK22,254.56
2023-10-09,TICK23,174.37
2023-10-09,TICK24,48.36
2023-10-09,TICK25,29.1
2023-10-09,TICK26,409.45
2023-10-09,TICK27,627.77
2023-10-09,TICK28,456.07
2023-10-09,TICK29,454.57
2023-10-09,TICK30,481.4
2023-10-09,TICK31,416.34
2023-10-09,TICK32,543.59
2023-10-09,TICK33,523.37
2023-10-09,TICK34,218.99
2023-10-09,TICK35,361.69
2023-10-09,TICK36,103.62
2023-10-09,TICK37,222.5
2023-10-09,TICK38,226.18
2023-10-09,TICK39,149.19
2023-10-09,TICK40,549.36
2023-10-09,TICK41,150.24
2023-10-09,TICK42,392.31
2023-10-09,TICK43,350.21
2023-10-09,TICK44,341.11
2023-10-09,TICK45,803.01
2023-10-09,TICK46,101.6
2023-10-09,TICK48,545.88
2023-10-09,TICK49,301.23
2023-10-09,TICK50,174.21
2023-10-10,TICK01,257.85
2023-10-10,TICK02,194.09
2023-10-10,TICK03,179.92
2023-10-10,TICK04,358.42
2023-10-10,TICK05,237.4
2023-10-10,TICK06,119.42
2023-10-10,TICK07,385.99
2023-10-10,TICK08,229.37
2023-10-10,TICK09,519.09
2023-10-10,TICK10,473.41
2023-10-10,TICK11,279.04
2023-10-10,TICK12,111.93
2023-10-10,TICK13,101.57
2023-10-10,TICK14,363.1
2023-10-10,TICK15,301.72
2023-10-10,TICK16,452.37
2023-10-10,TICK17,459.45
2023-10-10,TICK18,457.74
2023-10-10,TICK19,162.14
2023-10-10,TICK20,37.44
2023-10-10,TICK21,131.95
2023-10-10,TICK22,246.09
2023-10-10,TICK23,174.7
2023-10-10,TICK24,49.28
2023-10-10,TICK25,29.02
2023-10-10,TICK26,395.51
2023-10-10,TICK27,641.6
2023-10-10,TICK28,441.33
2023-10-10,TICK29,462.13
2023-10-10,TICK30,472.56
2023-10-10,TICK31,411.27
2023-10-10,TICK32,537.28
2023-10-10,TICK33,528.14
2023-10-10,TICK34,216.82
2023-10-10,TICK35,364.18
2023-10-10,TICK36,105.82
2023-10-10,TICK37,220.93
2023-10-10,TICK38,227.42
2023-10-10,TICK39,147.05
2023-10-10,TICK40,577.98
2023-10-10,TICK41,154.95
2023-10-10,TICK42,381.1
2023-10-10,TICK43,344.77
2023-10-10,TICK44,338.71
2023-10-10,TICK45,795.61
2023-10-10,TICK46,101.12
2023-10-10,TICK48,554.86
2023-10-10,TICK49,301.43
2023-10-10,TICK50,173.77
2023-10-11,TICK01,263.42
2023-10-11,TICK02,194.22
2023-10-11,TICK03,181.51
2023-10-11,TICK04,349.22
2023-10-11,TICK05,244.26
2023-10-11,TICK06,115.35
2023-10-11,TICK07,385.16
2023-10-11,TICK08,220.78
2023-10-11,TICK09,486.26
2023-10-11,TICK10,471.09
2023-10-11,TICK11,276.78
2023-10-11,TICK12,112.16
2023-10-11,TICK13,99.8
2023-10-11,TICK14,363.23
2023-10-11,TICK15,302.17
2023-10-11,TICK16,453.69
2023-10-11,TICK17,459.41
2023-10-11,TICK18,461.37
2023-10-11,TICK19,162.12
2023-10-11,TICK20,37.46
2023-10-11,TICK21,131.44
2023-10-11,TICK22,251.47
2023-10-11,TICK23,180.14
2023-10-11,TICK24,49.1
2023-10-11,TICK25,28.51
2023-10-11,TICK26,400.28
2023-10-11,TICK27,619.77
2023-10-11,TICK28,428.8
2023-10-11,TICK30,490.27
2023-10-11,TICK31,411.37
2023-10-11,TICK32,538.93
2023-10-11,TICK33,516.08
2023-10-11,TICK34,217.73
2023-10-11,TICK35,376.65
2023-10-11,TICK36,106.17
2023-10-11,TICK37,225.13
2023-10-11,TICK38,226.0
2023-10-11,TICK39,147.33
2023-10-11,TICK40,590.18
2023-10-11,TICK41,159.02
2023-10-11,TICK42,367.63
2023-10-11,TICK43,338.38
2023-10-11,TICK44,334.74
2023-10-11,TICK45,811.86
2023-10-11,TICK46,101.44
2023-10-11,TICK48,570.98
2023-10-11,TICK49,302.42
2023-10-11,TICK50,170.83
2023-10-12,TICK01,258.45
2023-10-12,TICK02,195.62
2023-10-12,TICK03,180.89
2023-10-12,TICK04,360.35
2023-10-12,TICK05,249.62
2023-10-12,TICK06,119.6
2023-10-12,TICK07,381.75
2023-10-12,TICK08,218.21
2023-10-12,TICK09,489.12
2023-10-12,TICK10,465.05
2023-10-12,TICK11,266.32
2023-10-12,TICK12,114.38
2023-10-12,TICK13,100.13
2023-10-12,TICK14,357.43
2023-10-12,TICK15,302.9
2023-10-12,TICK16,446.06
2023-10-12,TICK17,454.53
2023-10-12,TICK18,475.77
2023-10-12,TICK19,168.32
2023-10-12,TICK20,36.45
2023-10-12,TICK21,130.41
2023-10-12,TICK22,249.23
2023-10-12,TICK23,181.59
2023-10-12,TICK24,49.58
2023-10-12,TICK25,28.06
2023-10-12,TICK26,405.77
2023-10-12,TICK27,613.49
2023-10-12,TICK28,416.54
2023-10-12,TICK29,469.86
2023-10-12,TICK30,492.96
2023-10-12,TICK31,408.46
2023-10-12,TICK32,550.45
2023-10-12,TICK33,519.31
2023-10-12,TICK34,221.74
2023-10-12,TICK35,368.01
2023-10-12,TICK36,104.21
2023-10-12,TICK37,223.47
2023-10-12,TICK38,228.86
2023-10-12,TICK39,151.42
2023-10-12,TICK40,590.3
2023-10-12,TICK41,164.22
2023-10-12,TICK42,377.82
2023-10-12,TICK43,347.8
2023-10-12,TICK44,334.47
2023-10-12,TICK45,838.14
2023-10-12,TICK46,100.97
2023-10-12,TICK48,577.46
2023-10-12,TICK49,295.47
2023-10-12,TICK50,167.72
2023-10-13,TICK01,265.67
2023-10-13,TICK02,193.57
2023-10-13,TICK03,184.51
2023-10-13,TICK04,352.02
2023-10-13,TICK05,243.14
2023-10-13,TICK06,121.83
2023-10-13,TICK07,380.65
2023-10-13,TICK08,226.79
2023-10-13,TICK09,492.12
2023-10-13,TICK10,463.51
2023-10-13,TICK11,274.09
2023-10-13,TICK12,119.12
2023-10-13,TICK13,98.79
2023-10-13,TICK14,364.83
2023-10-13,TICK15,299.13
2023-10-13,TICK16,437.59
2023-10-13,TICK17,442.4
2023-10-13,TICK18,476.74
2023-10-13,TICK19,163.78
2023-10-13,TICK20,36.14
2023-10-13,TICK21,135.27
2023-10-13,TICK22,255.92
2023-10-13,TICK23,171.81
2023-10-13,TICK24,49.16
2023-10-13,TICK25,27.87
2023-10-13,TICK26,410.37
2023-10-13,TICK27,602.49
2023-10-13,TICK28,423.12
2023-10-13,TICK29,467.41
2023-10-13,TICK30,493.3
2023-10-13,TICK31,421.19
2023-10-13,TICK32,574.06
2023-10-13,TICK33,540.57
2023-10-13,TICK34,223.05
2023-10-13,TICK35,361.34
2023-10-13,TICK36,105.99
2023-10-13,TICK37,225.56
2023-10-13,TICK38,220.04
2023-10-13,TICK39,156.88
2023-10-13,TICK40,574.91
2023-10-13,TICK41,166.51
2023-10-13,TICK42,387.1
2023-10-13,TICK43,344.48
2023-10-13,TICK44,332.77
2023-10-13,TICK45,818.35
2023-10-13,TICK46,98.75
2023-10-13,TICK48,590.95
2023-10-13,TICK49,303.37
2023-10-13,TICK50,168.66
2023-10-16,TICK01,270.56
2023-10-16,TICK02,190.62
2023-10-16,TICK03,188.95
2023-10-16,TICK04,358.1
2023-10-16,TICK05,246.24
2023-10-16,TICK06,120.0
2023-10-16,TICK07,377.94
2023-10-16,TICK08,228.09
2023-10-16,TICK09,475.63
2023-10-16,TICK10,476.36
2023-10-16,TICK11,267.44
2023-10-16,TICK12,120.54
2023-10-16,TICK13,100.04
2023-10-16,TICK14,369.7
2023-10-16,TICK15,298.87
2023-10-16,TICK16,437.27
2023-10-16,TICK17,455.1
2023-10-16,TICK18,466.99
2023-10-16,TICK19,160.2
2023-10-16,TICK20,36.57
2023-10-16,TICK21,132.16
2023-10-16,TICK22,242.28
2023-10-16,TICK23,172.76
2023-10-16,TICK24,49.04
2023-10-16,TICK25,28.24
2023-10-16,TICK26,399.69
2023-10-16,TICK27,617.43
2023-10-16,TICK28,430.52
2023-10-16,TICK29,464.91
2023-10-16,TICK30,485.0
2023-10-16,TICK31,429.18
2023-10-16,TICK32,582.86
2023-10-16,TICK33,548.04
2023-10-16,TICK34,224.43
2023-10-16,TICK35,361.75
2023-10-16,TICK36,106.41
2023-10-16,TICK37,224.55
2023-10-16,TICK38,215.91
2023-10-16,TICK39,155.68
2023-10-16,TICK40,576.4
2023-10-16,TICK41,166.46
2023-10-16,TICK42,387.2
2023-10-16,TICK43,336.58
2023-10-16,TICK44,337.9
2023-10-16,TICK45,828.77
2023-10-16,TICK46,99.12
2023-10-16,TICK48,596.93
2023-10-16,TICK49,297.46
2023-10-16,TICK50,171.49
2023-10-17,TICK01,267.37
2023-10-17,TICK02,191.42
2023-10-17,TICK03,198.79
2023-10-17,TICK04,362.79
2023-10-17,TICK05,252.86
2023-10-17,TICK06,121.79
2023-10-17,TICK07,367.86
2023-10-17,TICK08,232.44
2023-10-17,TICK09,466.46
2023-10-17,TICK10,467.13
2023-10-17,TICK11,264.36
2023-10-17,TICK12,124.38
2023-10-17,TICK13,101.09
2023-10-17,TICK14,375.97
2023-10-17,TICK15,305.71
2023-10-17,TICK16,450.07
2023-10-17,TICK17,460.63
2023-10-17,TICK18,478.13
2023-10-17,TICK19,165.74
2023-10-17,TICK20,36.12
2023-10-17,TICK21,132.47
2023-10-17,TICK22,249.85
2023-10-17,TICK23,167.8
2023-10-17,TICK24,50.62
2023-10-17,TICK25,28.06
2023-10-17,TICK26,400.48
2023-10-17,TICK27,612.88
2023-10-17,TICK28,422.24
2023-10-17,TICK29,463.12
2023-10-17,TICK30,496.59
2023-10-17,TICK31,433.21
2023-10-17,TICK32,586.47
2023-10-17,TICK33,545.19
2023-10-17,TICK34,222.87
2023-10-17,TICK35,376.56
2023-10-17,TICK36,108.47
2023-10-17,TICK37,224.81
2023-10-17,TICK38,217.77
2023-10-17,TICK39,156.9
2023-10-17,TICK40,585.95
2023-10-17,TICK41,171.89
2023-10-17,TICK42,377.91
2023-10-17,TICK43,339.67
2023-10-17,TICK44,329.03
2023-10-17,TICK45,822.85
2023-10-17,TICK46,98.82
2023-10-17,TICK48,585.66
2023-10-17,TICK49,302.58
2023-10-17,TICK50,172.49
2023-10-18,TICK01,269.08
2023-10-18,TICK02,187.73
2023-10-18,TICK03,201.15
2023-10-18,TICK04,361.18
2023-10-18,TICK05,254.89
2023-10-18,TICK06,119.3
2023-10-18,TICK07,362.71
2023-10-18,TICK08,228.33
2023-10-18,TICK09,492.31
2023-10-18,TICK10,463.05
2023-10-18,TICK11,266.33
2023-10-18,TICK12,121.41
2023-10-18,TICK13,102.76
2023-10-18,TICK14,377.36
2023-10-18,TICK15,306.49
2023-10-18,TICK16,456.37
2023-10-18,TICK17,454.25
2023-10-18,TICK18,472.75
2023-10-18,TICK19,165.94
2023-10-18,TICK20,35.99
2023-10-18,TICK21,133.17
2023-10-18,TICK22,249.59
2023-10-18,TICK23,164.61
2023-10-18,TICK24,51.28
2023-10-18,TICK25,28.67
2023-10-18,TICK26,405.38
2023-10-18,TICK27,623.42
2023-10-18,TICK28,440.99
2023-10-18,TICK29,458.69
2023-10-18,TICK30,501.88
2023-10-18,TICK31,448.21
2023-10-18,TICK32,582.66
2023-10-18,TICK33,559.61
2023-10-18,TICK34,221.9
2023-10-18,TICK35,368.6
2023-10-18,TICK36,106.01
2023-10-18,TICK37,229.08
2023-10-18,TICK38,216.84
2023-10-18,TICK39,157.2
2023-10-18,TICK40,595.75
2023-10-18,TICK41,169.6
2023-10-18,TICK42,375.93
2023-10-18,TICK43,344.27
2023-10-18,TICK44,332.6
2023-10-18,TICK45,798.95
2023-10-18,TICK46,95.15
2023-10-18,TICK48,576.68
2023-10-18,TICK49,310.85
2023-10-18,TICK50,168.58
2023-10-19,TICK01,270.54
2023-10-19,TICK02,189.32
2023-10-19,TICK03,202.52
2023-10-19,TICK04,359.38
2023-10-19,TICK05,260.53
2023-10-19,TICK06,120.81
2023-10-19,TICK07,366.61
2023-10-19,TICK08,221.21
2023-10-19,TICK09,489.45
2023-10-19,TICK10,469.25
2023-10-19,TICK11,260.04
2023-10-19,TICK12,126.69
2023-10-19,TICK13,103.47
2023-10-19,TICK14,375.02
2023-10-19,TICK15,301.72
2023-10-19,TICK16,459.11
2023-10-19,TICK17,460.93
2023-10-19,TICK18,475.69
2023-10-19,TICK19,165.18
2023-10-19,TICK20,37.22
2023-10-19,TICK21,130.36
2023-10-19,TICK22,251.36
2023-10-19,TICK23,161.99
2023-10-19,TICK24,50.74
2023-10-19,TICK25,28.11
2023-10-19,TICK26,413.22
2023-10-19,TICK27,630.29
2023-10-19,TICK28,437.73
2023-10-19,TICK29,459.79
2023-10-19,TICK30,508.34
2023-10-19,TICK31,439.04
2023-10-19,TICK32,584.96
2023-10-19,TICK33,584.4
2023-10-19,TICK34,217.71
2023-10-19,TICK35,368.64
2023-10-19,TICK36,106.82
2023-10-19,TICK37,220.23
2023-10-19,TICK38,214.17
2023-10-19,TICK39,154.16
2023-10-19,TICK40,573.86
2023-10-19,TICK41,166.69
2023-10-19,TICK42,386.73
2023-10-19,TICK43,348.97
2023-10-19,TICK44,332.39
2023-10-19,TICK45,801.55
2023-10-19,TICK46,97.29
2023-10-19,TICK48,550.34
2023-10-19,TICK49,311.24
2023-10-19,TICK50,166.38
2023-10-20,TICK01,270.75
2023-10-20,TICK02,182.93
2023-10-20,TICK03,203.37
2023-10-20,TICK04,346.3
2023-10-20,TICK05,271.09
2023-10-20,TICK06,117.66
2023-10-20,TICK07,369.07
2023-10-20,TICK08,215.87
2023-10-20,TICK09,496.75
2023-10-20,TICK10,470.27
2023-10-20,TICK11,252.35
2023-10-20,TICK12,122.01
2023-10-20,TICK13,109.58
2023-10-20,TICK14,374.63
2023-10-20,TICK15,296.23
2023-10-20,TICK16,460.98
2023-10-20,TICK17,460.42
2023-10-20,TICK18,477.6
2023-10-20,TICK19,161.27
2023-10-20,TICK20,38.71
2023-10-20,TICK21,132.19
2023-10-20,TICK22,246.09
2023-10-20,TICK23,159.89
2023-10-20,TICK24,51.19
2023-10-20,TICK25,27.41
2023-10-20,TICK26,418.54
2023-10-20,TICK27,619.61
2023-10-20,TICK28,450.43
2023-10-20,TICK29,459.88
2023-10-20,TICK30,503.34
2023-10-20,TICK31,445.98
2023-10-20,TICK32,601.04
2023-10-20,TICK33,594.66
2023-10-20,TICK34,221.45
2023-10-20,TICK35,362.28
2023-10-20,TICK36,108.51
2023-10-20,TICK37,223.01
2023-10-20,TICK38,214.82
2023-10-20,TICK39,161.68
2023-10-20,TICK40,575.35
2023-10-20,TICK41,164.74
2023-10-20,TICK42,382.94
2023-10-20,TICK43,347.18
2023-10-20,TICK44,335.38
2023-10-20,TICK45,788.43
2023-10-20,TICK46,97.61
2023-10-20,TICK48,548.12
2023-10-20,TICK49,317.36
2023-10-20,TICK50,167.5
2023-10-23,TICK01,275.56
2023-10-23,TICK02,186.75
2023-10-23,TICK03,202.0
2023-10-23,TICK04,348.69
2023-10-23,TICK05,276.73
2023-10-23,TICK06,115.8
2023-10-23,TICK07,370.42
2023-10-23,TICK08,215.52
2023-10-23,TICK09,490.43
2023-10-23,TICK10,472.06
2023-10-23,TICK11,241.71
2023-10-23,TICK12,120.82
2023-10-23,TICK13,107.36
2023-10-23,TICK14,377.99
2023-10-23,TICK15,293.65
2023-10-23,TICK16,466.2
2023-10-23,TICK17,457.91
2023-10-23,TICK18,478.18
2023-10-23,TICK19,162.76
2023-10-23,TICK20,37.05
2023-10-23,TICK21,131.17
2023-10-23,TICK22,248.76
2023-10-23,TICK23,155.54
2023-10-23,TICK24,49.89
2023-10-23,TICK25,28.47
2023-10-23,TICK26,426.75
2023-10-23,TICK27,612.52
2023-10-23,TICK28,457.85
2023-10-23,TICK29,475.24
2023-10-23,TICK30,511.88
2023-10-23,TICK31,451.0
2023-10-23,TICK32,600.69
2023-10-23,TICK33,574.25
2023-10-23,TICK34,213.81
2023-10-23,TICK35,365.28
2023-10-23,TICK36,107.62
2023-10-23,TICK37,226.23
2023-10-23,TICK38,218.92
2023-10-23,TICK39,166.14
2023-10-23,TICK40,570.0
2023-10-23,TICK41,166.51
2023-10-23,TICK42,376.15
2023-10-23,TICK43,349.05
2023-10-23,TICK44,326.16
2023-10-23,TICK45,763.79
2023-10-23,TICK46,96.27
2023-10-23,TICK48,555.44
2023-10-23,TICK49,329.18
2023-10-23,TICK50,169.75
2023-10-24,TICK01,283.56
2023-10-24,TICK02,188.57
2023-10-24,TICK03,203.42
2023-10-24,TICK04,353.12
2023-10-24,TICK05,278.19
2023-10-24,TICK06,117.48
2023-10-24,TICK07,363.16
2023-10-24,TICK08,206.99
2023-10-24,TICK09,470.08
2023-10-24,TICK10,463.08
2023-10-24,TICK11,245.26
2023-10-24,TICK12,122.21
2023-10-24,TICK13,103.72
2023-10-24,TICK14,362.95
2023-10-24,TICK15,294.17
2023-10-24,TICK16,465.32
2023-10-24,TICK17,462.04
2023-10-24,TICK18,476.7
2023-10-24,TICK19,164.58
2023-10-24,TICK20,37.14
2023-10-24,TICK21,124.67
2023-10-24,TICK22,246.98
2023-10-24,TICK23,156.22
2023-10-24,TICK24,49.69
2023-10-24,TICK25,28.11
2023-10-24,TICK26,435.98
2023-10-24,TICK27,628.56
2023-10-24,TICK28,449.21
2023-10-24,TICK29,470.59
2023-10-24,TICK30,521.37
2023-10-24,TICK31,449.06
2023-10-24,TICK32,590.22
2023-10-24,TICK33,581.5
2023-10-24,TICK34,218.02
2023-10-24,TICK35,350.31
2023-10-24,TICK36,104.94
2023-10-24,TICK37,223.7
2023-10-24,TICK38,220.49
2023-10-24,TICK39,166.81
2023-10-24,TICK40,587.24
2023-10-24,TICK41,164.02
2023-10-24,TICK42,373.39
2023-10-24,TICK43,344.62
2023-10-24,TICK44,332.02
2023-10-24,TICK45,752.08
2023-10-24,TICK46,96.94
2023-10-24,TICK48,538.08
2023-10-24,TICK49,331.05
2023-10-24,TICK50,169.09
2023-10-25,TICK01,283.69
2023-10-25,TICK02,189.59
2023-10-25,TICK03,202.28
2023-10-25,TICK04,345.53
2023-10-25,TICK05,284.09
2023-10-25,TICK06,120.03
2023-10-25,TICK07,361.95
2023-10-25,TICK08,202.88
2023-10-25,TICK09,468.62
2023-10-25,TICK10,462.56
2023-10-25,TICK11,242.66
2023-10-25,TICK12,118.32
2023-10-25,TICK13,102.93
2023-10-25,TICK14,369.39
2023-10-25,TICK15,301.28
2023-10-25,TICK16,461.63
2023-10-25,TICK17,455.32
2023-10-25,TICK18,461.09
2023-10-25,TICK19,161.03
2023-10-25,TICK20,39.32
2023-10-25,TICK21,126.36
2023-10-25,TICK22,241.15
2023-10-25,TICK23,151.86
2023-10-25,TICK24,48.75
2023-10-25,TICK25,27.38
2023-10-25,TICK26,437.03
2023-10-25,TICK27,619.0
2023-10-25,TICK28,445.59
2023-10-25,TICK30,514.55
2023-10-25,TICK31,447.16
2023-10-25,TICK32,571.28
2023-10-25,TICK33,597.36
2023-10-25,TICK34,211.97
2023-10-25,TICK35,343.15
2023-10-25,TICK36,104.89
2023-10-25,TICK37,223.62
2023-10-25,TICK38,223.88
2023-10-25,TICK39,172.14
2023-10-25,TICK40,588.86
2023-10-25,TICK41,163.56
2023-10-25,TICK42,371.32
2023-10-25,TICK43,356.26
2023-10-25,TICK44,335.72
2023-10-25,TICK45,736.85
2023-10-25,TICK46,95.95
2023-10-25,TICK48,552.17
2023-10-25,TICK49,329.98
2023-10-25,TICK50,166.12
2023-10-26,TICK01,291.32
2023-10-26,TICK02,193.38
2023-10-26,TICK03,203.03
2023-10-26,TICK04,344.56
2023-10-26,TICK05,285.0
2023-10-26,TICK06,120.85
2023-10-26,TICK07,346.3
2023-10-26,TICK08,200.57
2023-10-26,TICK09,466.27
2023-10-26,TICK10,473.17
2023-10-26,TICK11,256.94
2023-10-26,TICK12,116.16
2023-10-26,TICK13,99.74
2023-10-26,TICK14,387.43
2023-10-26,TICK15,293.3
2023-10-26,TICK16,468.58
2023-10-26,TICK17,452.33
2023-10-26,TICK18,451.99
2023-10-26,TICK19,160.63
2023-10-26,TICK20,39.71
2023-10-26,TICK21,123.57
2023-10-26,TICK22,235.4
2023-10-26,TICK23,152.98
2023-10-26,TICK24,49.21
2023-10-26,TICK25,26.43
2023-10-26,TICK26,441.52
2023-10-26,TICK27,620.73
2023-10-26,TICK28,437.95
2023-10-26,TICK29,461.44
2023-10-26,TICK30,500.13
2023-10-26,TICK31,455.55
2023-10-26,TICK32,577.31
2023-10-26,TICK33,572.89
2023-10-26,TICK34,216.11
2023-10-26,TICK35,352.03
2023-10-26,TICK36,107.5
2023-10-26,TICK37,219.33
2023-10-26,TICK38,225.72
2023-10-26,TICK39,176.37
2023-10-26,TICK40,562.14
2023-10-26,TICK41,158.37
2023-10-26,TICK42,376.91
2023-10-26,TICK43,364.52
2023-10-26,TICK44,347.06
2023-10-26,TICK45,727.54
2023-10-26,TICK46,96.37
2023-10-26,TICK48,551.2
2023-10-26,TICK49,329.64
2023-10-26,TICK50,168.75
2023-10-27,TICK01,297.17
2023-10-27,TICK02,199.88
2023-10-27,TICK03,208.44
2023-10-27,TICK04,344.92
2023-10-27,TICK05,285.22
2023-10-27,TICK06,120.19
2023-10-27,TICK07,347.64
2023-10-27,TICK08,195.33
2023-10-27,TICK09,462.68
2023-10-27,TICK10,458.08
2023-10-27,TICK11,251.91
2023-10-27,TICK12,113.67
2023-10-27,TICK13,96.79
2023-10-27,TICK14,391.26
2023-10-27,TICK15,291.51
2023-10-27,TICK16,466.61
2023-10-27,TICK17,453.56
2023-10-27,TICK18,462.26
2023-10-27,TICK19,159.6
2023-10-27,TICK20,39.74
2023-10-27,TICK21,121.02
2023-10-27,TICK22,229.7
2023-10-27,TICK23,159.88
2023-10-27,TICK24,49.04
2023-10-27,TICK25,27.01
2023-10-27,TICK26,450.48
2023-10-27,TICK27,611.2
2023-10-27,TICK28,426.31
2023-10-27,TICK29,467.54
2023-10-27,TICK30,506.09
2023-10-27,TICK31,463.43
2023-10-27,TICK32,580.34
2023-10-27,TICK33,583.79
2023-10-27,TICK34,214.65
2023-10-27,TICK35,352.2
2023-10-27,TICK36,109.95
2023-10-27,TICK37,215.89
2023-10-27,TICK38,231.26
2023-10-27,TICK39,176.71
2023-10-27,TICK40,566.45
2023-10-27,TICK41,159.94
2023-10-27,TICK42,360.39
2023-10-27,TICK43,372.53
2023-10-27,TICK44,341.38
2023-10-27,TICK45,708.46
2023-10-27,TICK46,99.07
2023-10-27,TICK48,541.48
2023-10-27,TICK49,324.84
2023-10-27,TICK50,174.91
2023-10-30,TICK01,298.64
2023-10-30,TICK02,203.99
2023-10-30,TICK03,204.3
2023-10-30,TICK04,349.06
2023-10-30,TICK05,283.3
2023-10-30,TICK06,115.15
2023-10-30,TICK07,357.68
2023-10-30,TICK08,187.09
2023-10-30,TICK09,461.76
2023-10-30,TICK10,451.83
2023-10-30,TICK11,247.34
2023-10-30,TICK12,113.0
2023-10-30,TICK13,94.88
2023-10-30,TICK14,389.18
2023-10-30,TICK15,292.44
2023-10-30,TICK16,455.66
2023-10-30,TICK17,449.17
2023-10-30,TICK18,466.37
2023-10-30,TICK19,160.46
2023-10-30,TICK20,40.79
2023-10-30,TICK21,122.72
2023-10-30,TICK22,231.52
2023-10-30,TICK23,155.67
2023-10-30,TICK24,49.33
2023-10-30,TICK25,26.83
2023-10-30,TICK26,454.13
2023-10-30,TICK27,607.55
2023-10-30,TICK28,424.28
2023-10-30,TICK29,468.35
2023-10-30,TICK30,490.32
2023-10-30,TICK31,450.39
2023-10-30,TICK32,573.02
2023-10-30,TICK33,581.6
2023-10-30,TICK34,209.42
2023-10-30,TICK35,347.05
2023-10-30,TICK36,109.04
2023-10-30,TICK37,217.12
2023-10-30,TICK38,229.03
2023-10-30,TICK39,177.91
2023-10-30,TICK40,544.53
2023-10-30,TICK41,155.14
2023-10-30,TICK42,361.72
2023-10-30,TICK43,378.55
2023-10-30,TICK44,337.49
2023-10-30,TICK45,703.08
2023-10-30,TICK46,99.89
2023-10-30,TICK48,524.5
2023-10-30,TICK49,319.97
2023-10-30,TICK50,178.9
2023-10-31,TICK01,299.78
2023-10-31,TICK02,196.54
2023-10-31,TICK03,209.02
2023-10-31,TICK04,349.19
2023-10-31,TICK05,292.24
2023-10-31,TICK06,114.7
2023-10-31,TICK07,347.24
2023-10-31,TICK08,188.23
2023-10-31,TICK09,464.34
2023-10-31,TICK10,435.56
2023-10-31,TICK11,244.62
2023-10-31,TICK12,116.25
2023-10-31,TICK13,93.16
2023-10-31,TICK14,388.05
2023-10-31,TICK15,281.8
2023-10-31,TICK16,468.95
2023-10-31,TICK17,455.31
2023-10-31,TICK18,484.32
2023-10-31,TICK19,156.92
2023-10-31,TICK20,40.98
2023-10-31,TICK21,121.9
2023-10-31,TICK22,228.64
2023-10-31,TICK23,154.83
2023-10-31,TICK24,50.11
2023-10-31,TICK25,26.71
2023-10-31,TICK26,465.15
2023-10-31,TICK27,607.17
2023-10-31,TICK28,414.23
2023-10-31,TICK29,462.06
2023-10-31,TICK30,491.96
2023-10-31,TICK31,466.88
2023-10-31,TICK32,584.95
2023-10-31,TICK33,597.07
2023-10-31,TICK34,211.91
2023-10-31,TICK35,346.84
2023-10-31,TICK36,106.27
2023-10-31,TICK37,228.59
2023-10-31,TICK38,233.72
2023-10-31,TICK39,183.35
2023-10-31,TICK40,549.59
2023-10-31,TICK41,152.29
2023-10-31,TICK42,356.78
2023-10-31,TICK43,382.6
2023-10-31,TICK44,325.55
2023-10-31,TICK45,693.26
2023-10-31,TICK46,98.95
2023-10-31,TICK48,542.08
2023-10-31,TICK49,322.89
2023-10-31,TICK50,186.05
2023-11-01,TICK01,292.96
2023-11-01,TICK02,191.57
2023-11-01,TICK03,214.59
2023-11-01,TICK04,337.94
2023-11-01,TICK05,287.55
2023-11-01,TICK06,115.96
2023-11-01,TICK07,343.28
2023-11-01,TICK08,188.46
2023-11-01,TICK09,463.08
2023-11-01,TICK10,440.37
2023-11-01,TICK11,245.88
2023-11-01,TICK12,116.32
2023-11-01,TICK13,91.41
2023-11-01,TICK14,393.65
2023-11-01,TICK15,277.19
2023-11-01,TICK16,451.55
2023-11-01,TICK17,472.47
2023-11-01,TICK18,474.41
2023-11-01,TICK19,160.89
2023-11-01,TICK20,41.58
2023-11-01,TICK21,124.18
2023-11-01,TICK22,221.21
2023-11-01,TICK23,147.07
2023-11-01,TICK24,49.66
2023-11-01,TICK25,26.63
2023-11-01,TICK26,473.43
2023-11-01,TICK27,597.84
2023-11-01,TICK28,412.91
2023-11-01,TICK29,469.42
2023-11-01,TICK30,487.7
2023-11-01,TICK31,477.7
2023-11-01,TICK32,580.19
2023-11-01,TICK33,596.4
2023-11-01,TICK34,215.91
2023-11-01,TICK35,346.51
2023-11-01,TICK36,105.39
2023-11-01,TICK37,231.69
2023-11-01,TICK38,226.39
2023-11-01,TICK39,179.93
2023-11-01,TICK40,578.2
2023-11-01,TICK41,156.05
2023-11-01,TICK42,353.07
2023-11-01,TICK43,373.2
2023-11-01,TICK44,320.28
2023-11-01,TICK45,698.67
2023-11-01,TICK46,96.94
2023-11-01,TICK48,555.06
2023-11-01,TICK49,321.93
2023-11-01,TICK50,183.79
2023-11-02,TICK01,284.26
2023-11-02,TICK02,189.23
2023-11-02,TICK04,334.46
2023-11-02,TICK05,296.44
2023-11-02,TICK06,115.26
2023-11-02,TICK07,345.64
2023-11-02,TICK08,191.45
2023-11-02,TICK09,451.51
